name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Lagos,07/06/2023,87.8,75.2,80.2,99.9,75.2,84.8,75.2,85.6,0,0,0,rain,0,0,15.9,12.8,228.8,1014.1,66.4,5.2,261.7,22.6,9,30,2023-06-07T06:30:49,2023-06-07T18:59:52,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,65201099999"
Lagos,08/06/2023,84.2,70.2,77.6,92.5,70.2,80,73.3,87.1,2.606,100,12.5,rain,0,0,28.9,17.2,214.5,1015.3,54.6,5.6,39.2,3.4,2,30,2023-06-08T06:30:57,2023-06-08T19:00:06,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"DNMM,65201099999"
Lagos,09/06/2023,89.6,75.2,81.7,100.2,75.2,87.4,75.8,83,0,0,0,rain,0,0,15.4,13.9,197.8,1014,48.8,5.6,259.9,22.1,9,30,2023-06-09T06:31:06,2023-06-09T19:00:21,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,65201099999"
Lagos,10/06/2023,87.8,78.4,81.1,99.9,78.4,85.9,76.3,85.6,0,0,0,rain,0,0,18.3,16.1,221.5,1013.3,65.4,6.1,264.3,22.8,9,30,2023-06-10T06:31:15,2023-06-10T19:00:35,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,65201099999"
Lagos,11/06/2023,80.6,75.2,77.9,87.1,75.2,79.2,75.6,92.7,2.637,100,8.33,rain,0,0,22.1,11.4,232.2,1014.6,58,5.5,111.1,9.5,5,30,2023-06-11T06:31:25,2023-06-11T19:00:49,0.76,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"DNMM,65201099999"
Lagos,12/06/2023,91,75.2,82.8,102.6,75.2,88.6,74.9,78.2,0.004,100,4.17,rain,0,0,15.9,15,247.1,1014.9,61.9,7.3,266.5,23,9,10,2023-06-12T06:31:34,2023-06-12T19:01:04,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"65210099999,DNMM,remote,65201099999"
Lagos,13/06/2023,89.2,77,82.5,102.4,77,88.6,75.1,78.8,0,0,0,,0,0,18.6,13.9,246.9,1014.3,42.8,6.2,273.6,23.7,9,10,2023-06-13T06:31:45,2023-06-13T19:01:18,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,65201099999"
Lagos,14/06/2023,86,73.4,79.9,95.2,73.4,83.2,74.3,83.6,0.709,100,4.17,rain,0,0,18.8,13.9,243.6,1013.6,54.4,6.1,203.6,17.7,8,10,2023-06-14T06:31:56,2023-06-14T19:01:33,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"65210099999,DNMM,remote,65201099999"
Lagos,15/06/2023,80.6,75.1,78.1,87.1,75.1,79.3,75.9,93,3.937,100,4.17,rain,0,0,18.3,11.4,204.6,1014.2,64.7,4.7,49.8,4.4,2,10,2023-06-15T06:32:07,2023-06-15T19:01:47,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"65210099999,DNMM,65201099999"
Lagos,16/06/2023,87.4,76.6,80.9,99,76.6,86.1,76.2,86.1,0.236,100,4.17,rain,0,0,13.6,11.4,245.6,1014,57.5,5.4,245.5,21.1,9,30,2023-06-16T06:32:18,2023-06-16T19:02:01,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"DNMM,65201099999"
Lagos,17/06/2023,89.6,77,83.6,105.2,77,91.6,77.4,82.6,0,0,0,rain,0,0,16.1,13.9,246.8,1013.2,52,5.9,224.6,19.2,8,30,2023-06-17T06:32:30,2023-06-17T19:02:15,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,65201099999"
Lagos,18/06/2023,87.9,77,82.2,102.7,77,89.6,77.3,85.5,0.028,100,16.67,rain,0,0,17.4,14.8,236.7,1013.1,58.3,6.9,225.7,19.4,9,30,2023-06-18T06:32:42,2023-06-18T19:02:29,0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"65210099999,DNMM,remote,65201099999"
Lagos,19/06/2023,86,73.4,78.6,95.2,73.4,81.4,74.4,87.7,0.748,100,4.17,rain,0,0,15.4,11.4,228.3,1013.6,50.6,5.8,264,22.7,9,30,2023-06-19T06:32:55,2023-06-19T19:02:42,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"DNMM,65201099999"
Lagos,20/06/2023,86,75,79.9,97.2,75,83.7,75.4,86.6,0,0,0,rain,0,0,17.2,15,223.1,1013.3,54.5,6.5,119.1,10.3,6,30,2023-06-20T06:33:07,2023-06-20T19:02:56,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,remote,65201099999"
Lagos,21/06/2023,82.7,76.6,78.1,91.4,76.6,79,75.1,90.6,0.039,100,4.17,rain,0,0,19.7,17.2,222.7,1014.1,59.2,5.7,127.5,11.1,6,10,2023-06-21T06:33:20,2023-06-21T19:03:09,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"DNMM,65201099999"
Lagos,22/06/2023,84.5,75.2,79.6,93.1,75.2,83.2,74.4,84.5,0,0,0,rain,0,0,23.3,16.1,261,1014.2,54.3,6.2,42.3,3.7,2,10,2023-06-22T06:33:33,2023-06-22T19:03:22,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,65202099999,DNMM,remote,65201099999"
Lagos,23/06/2023,85.6,75.2,79.3,94.5,75.2,82.5,74.9,86.6,0.079,100,4.17,rain,0,0,22.6,18.3,234.9,1013.5,69.7,5.7,133.3,11.5,8,10,2023-06-23T06:33:46,2023-06-23T19:03:34,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"65210099999,DNMM,remote,65201099999"
Lagos,24/06/2023,80.6,75.2,77.5,86.2,75.2,78.8,74.5,90.9,1.024,100,16.67,rain,0,0,22.4,16.1,219.2,1013.9,62.5,5,31.4,2.6,1,10,2023-06-24T06:34:00,2023-06-24T19:03:47,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"DNMM,65201099999"
Lagos,25/06/2023,86,75.2,79.6,93.5,75.2,82,73.7,82.9,0.157,100,4.17,rain,0,0,17.2,15,218.3,1014.7,60,6.1,236.2,20.5,9,10,2023-06-25T06:34:13,2023-06-25T19:03:59,0.24,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"DNMM,65201099999"
Lagos,26/06/2023,86,73.2,78.8,94.8,73.2,81,72.1,80.5,0,0,0,rain,0,0,17.9,15.9,228.7,1014.2,54.2,6.9,196.1,17.1,7,10,2023-06-26T06:34:27,2023-06-26T19:04:10,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,remote,65201099999"
Lagos,27/06/2023,89.9,75.5,81.6,98.8,75.5,85.2,73.3,77,0,0,0,rain,0,0,40.3,17.2,244,1013.4,59.2,6.1,235.6,20.3,8,10,2023-06-27T06:34:41,2023-06-27T19:04:22,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRJU8,DNMM,65201099999"
Lagos,28/06/2023,80.6,73.4,77.4,86.2,73.4,78.3,74.4,90.8,1.259,100,12.5,rain,0,0,40.3,16.1,240.2,1014.2,62.5,5.9,41.7,3.8,2,10,2023-06-28T06:34:54,2023-06-28T19:04:32,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VRJU8,DNMM,65201099999"
Lagos,29/06/2023,84.5,76.6,79.8,94.2,76.6,82.8,75.5,87.3,0.118,100,4.17,rain,0,0,15.2,13.9,217.6,1015.8,60.4,7,231,20.1,8,10,2023-06-29T06:35:08,2023-06-29T19:04:43,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"VRJU8,DNMM,remote,65201099999"
Lagos,30/06/2023,87.4,75.2,80.6,97.2,75.2,84.2,74.9,83.7,0.044,100,12.5,rain,0,0,15,15.4,236.1,1015.5,73.2,9.4,207.9,18.1,7,10,2023-06-30T06:35:22,2023-06-30T19:04:53,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"65210099999,VRJU8,DNMM,remote,65201099999"
Lagos,01/07/2023,87.8,77,81,99.9,77,85.3,75.4,83.3,0.036,100,8.33,rain,0,0,15,16.1,222.1,1014.2,60.6,7.9,231.5,20,8,10,2023-07-01T06:35:36,2023-07-01T19:05:02,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VRJU8,DNMM,remote,65201099999"
Lagos,02/07/2023,87.8,73.3,80.1,99.9,73.3,83.7,74.5,83.5,0.472,100,4.17,rain,0,0,12.8,20.8,203.8,1015.1,66.2,7.7,44.1,3.6,3,10,2023-07-02T06:35:50,2023-07-02T19:05:11,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"VRJU8,DNMM,remote,65201099999"
Lagos,03/07/2023,87.9,73.7,80.4,99.1,73.7,84.1,75,84.2,0.008,100,4.17,rain,0,0,14.1,13.6,224.9,1015.2,51.6,8.1,257,22.3,9,30,2023-07-03T06:36:04,2023-07-03T19:05:20,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"65210099999,VRJU8,DNMM,remote,65201099999"
Lagos,04/07/2023,82.7,60.7,79.6,90.9,60.7,83,74.4,84.5,0.269,100,29.17,rain,0,0,20.6,20.8,240.4,1015.4,64,9.8,213.8,18.4,9,30,2023-07-04T06:36:17,2023-07-04T19:05:28,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VRJU8,DNMM,remote,65201099999"
Lagos,05/07/2023,86,75.5,80.3,95.2,75.5,83.7,74.6,83.3,0.079,100,4.17,rain,0,0,23.9,9.4,200.7,1015.1,53.3,6.6,171.8,14.8,8,10,2023-07-05T06:36:31,2023-07-05T19:05:35,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"65210099999,VRJU8,DNMM,remote,65201099999"
Lagos,06/07/2023,87.8,75.2,80.8,97.8,75.2,85.3,75,83.2,0.012,100,4.17,rain,0,0,16.1,15,231.7,1013.2,50.8,6.3,273.8,23.7,9,10,2023-07-06T06:36:44,2023-07-06T19:05:42,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VRJU8,DNMM,65201099999"
Lagos,07/07/2023,82.4,75.2,78.6,90.9,75.2,80.5,75.8,91.2,2.008,100,4.17,rain,0,0,18.1,9.2,240.6,1013.8,62.5,5.1,269.2,23.3,9,30,2023-07-07T06:36:58,2023-07-07T19:05:49,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"VRJU8,DNMM,65201099999"
Lagos,08/07/2023,80.6,73.9,77.1,87.1,73.9,77.7,74.7,92.3,0.275,100,8.33,rain,0,0,21.3,16.1,229.2,1014,57.3,6.7,68.5,5.8,3,30,2023-07-08T06:37:11,2023-07-08T19:05:54,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"65210099999,VRJU8,DNMM,remote,65201099999"
Lagos,09/07/2023,80.6,75.1,77.8,87.1,75.1,78.4,75.6,92.9,0.197,100,4.17,rain,0,0,17,9.2,224.7,1015.4,48.3,4.9,87.8,7.6,4,10,2023-07-09T06:37:24,2023-07-09T19:05:59,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"65210099999,VRJU8,DNMM,65201099999"
Lagos,10/07/2023,85.6,75.2,80.2,96.4,75.2,84.7,75.6,86.4,0,0,0,rain,0,0,15.2,13.9,223.5,1014.5,57.5,5.6,250.3,21.6,9,10,2023-07-10T06:37:36,2023-07-10T19:06:04,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRJU8,DNMM,remote,65201099999"
Lagos,11/07/2023,86,75.2,80.6,97.2,75.2,84.7,75.8,85.6,0,0,0,rain,0,0,18.3,15,236.4,1013.1,55.4,5.6,258.9,22.5,8,10,2023-07-11T06:37:49,2023-07-11T19:06:08,0.78,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,65201099999"
Lagos,12/07/2023,86,73.4,79.6,97.2,73.4,82.9,75.6,88.1,0,0,0,rain,0,0,17.2,11.4,221.8,1012.4,62.2,5.9,50.6,4.5,3,10,2023-07-12T06:38:01,2023-07-12T19:06:11,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,remote,65201099999"
Lagos,13/07/2023,84.2,73.8,79.2,94.2,73.8,82.7,75,87.4,0.039,100,4.17,rain,0,0,15.9,11.4,217.5,1013.3,47.5,5.6,234.5,20.3,9,30,2023-07-13T06:38:13,2023-07-13T19:06:14,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"DNMM,65201099999"
Lagos,14/07/2023,86,75.2,80.7,97.6,75.2,86,75.8,85.4,0,0,0,rain,0,0,12.8,9.2,240.2,1013.7,51.8,5.6,271,23.4,9,30,2023-07-14T06:38:25,2023-07-14T19:06:16,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,65201099999"
Lagos,15/07/2023,83.4,77,79.3,92.2,77,80.6,75.4,87.8,0.126,100,16.67,rain,0,0,15.9,17.2,220.1,1013.5,66.8,8.1,270.2,23.2,9,30,2023-07-15T06:38:36,2023-07-15T19:06:17,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"65210099999,VRJU8,DNMM,remote,65201099999"
Lagos,16/07/2023,87.8,77,80.4,99.9,77,83.6,76.4,88.1,0.169,100,25,rain,0,0,17.7,16.8,234.4,1013.2,61.8,7.6,232.5,20,8,30,2023-07-16T06:38:48,2023-07-16T19:06:17,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"65210099999,VRJU8,DNMM,remote,65201099999"
Lagos,17/07/2023,86,76.6,80.8,97.2,76.6,85.5,76.4,86.9,0.512,100,8.33,rain,0,0,17.2,11.7,236,1014.2,59,5.8,280.8,24.3,9,30,2023-07-17T06:38:58,2023-07-17T19:06:17,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"65210099999,VRJU8,DNMM,65201099999"
Lagos,18/07/2023,84.2,75.2,80.1,94.2,75.2,84.6,76,87.4,0.004,100,4.17,rain,0,0,17.7,15,240,1015.2,53.3,6.5,274.2,23.7,9,30,2023-07-18T06:39:09,2023-07-18T19:06:16,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"DNMM,remote,65201099999"
Lagos,19/07/2023,87,77,81.2,99.4,77,85.9,75.8,84.5,0,0,0,rain,0,0,20.4,18.1,234.5,1015.1,61.8,6.4,159.1,13.8,8,30,2023-07-19T06:39:19,2023-07-19T19:06:15,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,remote,65201099999"
Lagos,20/07/2023,87.8,78.4,82,99.9,78.4,87.5,75.7,81.7,0,0,0,rain,0,0,21,16.1,230.6,1014.8,55.1,6.2,245.3,21.1,8,30,2023-07-20T06:39:29,2023-07-20T19:06:12,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,65201099999"
Lagos,21/07/2023,84.2,77,80.7,92.5,77,84.9,75.2,83.9,0.016,100,4.17,rain,0,0,22.1,18.3,237.8,1014.8,56.3,6.5,272.5,23.5,9,30,2023-07-21T06:39:38,2023-07-21T19:06:09,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"DNMM,remote,65201099999"
Lagos,22/07/2023,80.6,73.4,78.4,87.1,73.4,79.8,74.9,89.1,2.007,100,8.33,rain,0,0,23,13.9,235.4,1015.6,64.8,6.2,177.1,15.4,6,10,2023-07-22T06:39:47,2023-07-22T19:06:06,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"DNMM,remote,65201099999"
Lagos,23/07/2023,78.8,73.2,76,78.8,73.2,76,74.4,94.8,1.142,100,8.33,rain,0,0,18.8,12.8,238.4,1016.6,45.7,4.4,48.8,4.3,3,10,2023-07-23T06:39:55,2023-07-23T19:06:01,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"DNMM,remote,65201099999"
Lagos,24/07/2023,84.2,73.4,78.5,94.2,73.4,81.2,74.4,87.8,0.012,100,4.17,rain,0,0,20.1,15,229.9,1015.7,57.3,5.2,187.1,16.1,9,10,2023-07-24T06:40:03,2023-07-24T19:05:56,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"65210099999,DNMM,remote,65201099999"
Lagos,25/07/2023,86,76.6,79.9,97.2,76.6,83,75.8,87.7,0,0,0,rain,0,0,19.2,13.9,227.8,1014.9,57.8,6.1,275,23.6,9,30,2023-07-25T06:40:11,2023-07-25T19:05:50,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,65201099999"
Lagos,26/07/2023,84.2,75,80.1,96.1,75,85,75.9,87.7,0,0,0,rain,0,0,17.2,12.8,231.8,1014.7,52.8,5.7,228.6,19.7,9,30,2023-07-26T06:40:18,2023-07-26T19:05:43,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,65201099999"
Lagos,27/07/2023,86,78,81.5,97.2,78,87.2,76.4,85,0,0,0,rain,0,0,17.9,15.2,225,1014.8,57.1,6.6,211.2,18.2,9,10,2023-07-27T06:40:25,2023-07-27T19:05:36,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,remote,65201099999"
Lagos,28/07/2023,86,75.2,79.9,95.2,75.2,83,75.3,86.3,0.074,100,8.33,rain,0,0,20.4,17.2,225.2,1015.1,65.3,6.2,165.2,14.2,6,10,2023-07-28T06:40:31,2023-07-28T19:05:28,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"65210099999,VRJU8,DNMM,remote,65201099999"
Lagos,29/07/2023,80.6,75.5,78.7,87.1,75.5,80.6,75.3,89.3,0.551,100,12.5,rain,0,0,22.4,13.5,228.4,1015.7,67,5.5,31.2,2.6,1,10,2023-07-29T06:40:37,2023-07-29T19:05:19,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"DNMM,remote,65201099999"
Lagos,30/07/2023,86,76.6,79.9,97.2,76.6,83.7,75.6,87,0.004,100,4.17,rain,0,0,16.1,15,232.7,1016.2,57,6.4,55.3,4.6,3,30,2023-07-30T06:40:43,2023-07-30T19:05:09,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"DNMM,remote,65201099999"
Lagos,31/07/2023,82.4,76.6,79.5,90.9,76.6,82.4,75.7,88.4,0,0,0,rain,0,0,23.5,17.2,235.5,1016,62,6,232.9,20.1,9,30,2023-07-31T06:40:47,2023-07-31T19:04:58,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRJU8,DNMM,65201099999"
Lagos,01/08/2023,80.6,75.6,78.4,87.1,75.6,79.6,75.3,90.3,0.197,100,4.17,rain,0,0,22.8,16.1,228.2,1015.4,65.5,5.5,107.6,9.4,6,10,2023-08-01T06:40:52,2023-08-01T19:04:47,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"65210099999,VRJU8,DNMM,65201099999"
Lagos,02/08/2023,84.2,73.4,78.8,94.2,73.4,81.6,74.4,86.6,0,0,0,rain,0,0,23.9,15,223.6,1016.2,64.5,6.3,244.8,21.2,8,10,2023-08-02T06:40:56,2023-08-02T19:04:35,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRJU8,DNMM,65201099999"
Lagos,03/08/2023,82.4,69.7,77.6,89.5,69.7,78.3,71.8,83.1,0.012,100,12.5,rain,0,0,17.4,18.3,220.6,1016.6,68.8,9.9,183.9,15.9,7,10,2023-08-03T06:40:59,2023-08-03T19:04:23,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VRJU8,DNMM,remote,65201099999"
Lagos,04/08/2023,86,71.5,79.9,97.2,71.5,83.3,73.7,81.7,0.052,100,29.17,rain,0,0,17,20.8,232.8,1015.2,43.7,10.1,282.7,24.3,9,10,2023-08-04T06:41:02,2023-08-04T19:04:09,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"VRJU8,DNMM,remote,65201099999"
Lagos,05/08/2023,84.2,77,79.3,92.5,77,81.1,74.3,85.1,0.012,100,4.17,rain,0,0,18.6,15.7,230,1016,72.8,9.4,252.6,21.8,9,10,2023-08-05T06:41:05,2023-08-05T19:03:55,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"DNMM,remote,65201099999"
Lagos,06/08/2023,80.9,75.2,78.4,86.8,75.2,79.1,74,86.6,0.158,100,37.5,rain,0,0,21.9,18.6,229.3,1016.3,71.8,11.3,240.8,20.8,8,10,2023-08-06T06:41:07,2023-08-06T19:03:40,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"DNMM,remote,65201099999"
Lagos,07/08/2023,81.2,75.2,77.9,86.7,75.2,78.4,74.3,88.8,0.012,100,4.17,rain,0,0,20.4,19.7,233.5,1015.9,62.6,7.5,266.5,23,9,10,2023-08-07T06:41:08,2023-08-07T19:03:25,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"DNMM,remote,65201099999"
Lagos,08/08/2023,82.5,76.8,79.4,89.5,76.8,82.2,74.5,85.3,0.039,100,4.17,rain,0,0,20.4,18.3,218.7,1014.6,62.1,6.2,288.3,24.7,10,10,2023-08-08T06:41:09,2023-08-08T19:03:09,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"DNMM,remote,65201099999"
Lagos,09/08/2023,84.2,76.8,79.5,92.5,76.8,81.9,75.4,87.7,0.008,100,4.17,rain,0,0,19.9,16.1,221.4,1014.2,66.7,6.1,285.2,24.6,9,10,2023-08-09T06:41:10,2023-08-09T19:02:52,0.76,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"DNMM,65201099999"
Lagos,10/08/2023,85.9,76.6,79.6,93.3,76.6,82,74.2,84.2,0,0,0,rain,0,0,19.7,16.1,235.5,1014.7,57.9,5.6,285.1,24.6,9,10,2023-08-10T06:41:10,2023-08-10T19:02:34,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,65201099999"
Lagos,11/08/2023,84.2,75.2,79.1,94.2,75.2,81.8,75.1,87.9,0.004,100,4.17,rain,0,0,16.6,15.4,240.6,1014.2,60.5,6.4,150.8,13,7,10,2023-08-11T06:41:09,2023-08-11T19:02:16,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"DNMM,remote,65201099999"
Lagos,12/08/2023,83,75,78.8,90.8,75,81.4,74.7,87.5,0.004,100,4.17,rain,0,0,19.7,11.4,231.5,1013,59.7,5.1,251.8,21.9,9,10,2023-08-12T06:41:09,2023-08-12T19:01:57,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"DNMM,65201099999"
Lagos,13/08/2023,86,76.6,79.4,93.5,76.6,81.7,73.9,83.7,0.016,100,4.17,rain,0,0,23.9,138.2,241.2,1012.5,62.1,5.9,238,20.8,8,10,2023-08-13T06:41:07,2023-08-13T19:01:38,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"DNMM,65201099999"
Lagos,14/08/2023,82.2,77,79.1,89.4,77,81.2,74.8,86.8,0.02,100,4.17,rain,0,0,22.4,12.8,229.6,1013.6,64.9,5.6,261.6,22.5,9,10,2023-08-14T06:41:05,2023-08-14T19:01:17,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"DNMM,65201099999"
Lagos,15/08/2023,82.4,74.8,78.3,90.2,74.8,80.3,75.2,90.2,0.591,100,4.17,rain,0,0,15,10.5,246.1,1014.4,59,5.8,269.3,23.3,9,10,2023-08-15T06:41:03,2023-08-15T19:00:57,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"DNMM,remote,65201099999"
Lagos,16/08/2023,89.2,75,79.5,102.2,75,83.3,75,86.6,0.118,100,4.17,rain,0,0,12.8,10.3,250.7,1014.3,62.1,5.6,258.5,22.3,9,10,2023-08-16T06:41:00,2023-08-16T19:00:35,0,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VRJU8,DNMM,65201099999"
Lagos,17/08/2023,87.8,75.2,80.5,97.8,75.2,84,74.9,83.7,0.043,100,8.33,rain,0,0,15,12.8,247.3,1012.3,65.8,5.9,186.3,16,8,30,2023-08-17T06:40:57,2023-08-17T19:00:13,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"VRJU8,DNMM,65201099999"
Lagos,18/08/2023,82.5,77,79,90.5,77,80.8,75,87.6,0.087,100,8.33,rain,0,0,18.3,18.3,220.2,1012.7,69.9,6.7,213.1,18.3,9,10,2023-08-18T06:40:54,2023-08-18T18:59:51,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"65210099999,VRJU8,DNMM,remote,65201099999"
Lagos,19/08/2023,82.4,75,78.1,89.5,75,80,74.1,87.9,0,0,0,rain,0,0,16.1,13.9,244.2,1013.6,68.6,6.4,195,16.8,9,10,2023-08-19T06:40:50,2023-08-19T18:59:28,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRJU8,DNMM,65201099999"
Lagos,20/08/2023,87.6,73.8,79.1,95.3,73.8,81.3,73.6,84.4,0.016,100,4.17,rain,0,0,17.2,13.9,212.4,1011.9,56.7,8.1,281.8,24.3,10,10,2023-08-20T06:40:45,2023-08-20T18:59:04,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"DNMM,remote,65201099999"
Lagos,21/08/2023,87.9,73.8,81.2,97.7,73.8,86.1,74.8,81.7,0,0,0,rain,0,0,12.8,10.3,218.8,1012.6,65,5.8,262.8,22.9,9,30,2023-08-21T06:40:40,2023-08-21T18:58:40,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRJU8,DNMM,65201099999"
Lagos,22/08/2023,86.3,76.6,81.4,95.7,76.6,86.3,75.3,82.2,0,0,0,rain,0,0,18.6,10.3,240.9,1012,59.9,6.1,260.5,22.6,9,30,2023-08-22T06:40:35,2023-08-22T18:58:15,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRJU8,DNMM,65201099999"
Lagos,23/08/2023,85.6,76.8,79.9,94.8,76.8,83.3,75.1,85.7,0,0,0,rain,0,0,20.4,13.9,242,1011.6,67.1,6.4,224.9,19.3,8,30,2023-08-23T06:40:30,2023-08-23T18:57:50,0.24,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,remote,65201099999"
